"Brake.Trq_WB_FL","Brake.Trq_WB_FR","Brake.Trq_WB_RL","Brake.Trq_WB_RR","Car.Distance","Car.LongSlipFL","Car.LongSlipFR","Car.LongSlipRL","Car.LongSlipRR","Time"
"C1","C1","C1","C1","C1","C1","C1","C1","C1","C1"
"Nm","Nm","Nm","Nm","m","","","","","s"
0,0,0,0,194.9515015,0.0002935760422,0.000330599898,0.0003159828193,0.0003388271725,8.991
0,0,0,0,195.2868739,0.0002932007483,0.0003301972174,0.0003156519379,0.0003384783049,9.001
0,0,0,0,195.6222328,0.0002928167523,0.0003297854564,0.0003153229773,0.0003381322022,9.011
0,0,0,0,195.9575782,0.0002924254804,0.0003293662157,0.000314996083,0.0003377890389,9.021
0,0,0,0,196.2929101,0.0002920286206,0.0003289413871,0.0003146715171,0.0003374491353,9.031
0,0,0,0,196.6282285,0.0002916279191,0.0003285129205,0.0003143495123,0.0003371127823,9.041
0,0,0,0,196.9635334,0.0002912261698,0.0003280801757,0.0003140303597,0.0003367826575,9.051
0,0,0,0,197.2988247,0.0002908222668,0.0003276613425,0.0003137210151,0.0003364598379,9.061
0,0,0,0,197.6341024,0.0002904371649,0.0003272534232,0.0003134169383,0.0003361433628,9.071
0,0,0,0,197.9693666,0.0002900591062,0.0003268492583,0.0003131169069,0.0003358326212,9.081
0,0,0,0,198.3046172,0.0002896836959,0.0003264470724,0.0003128210665,0.0003355265944,9.091
0,0,0,0,198.6398541,0.0002893104102,0.0003260484955,0.0003125290968,0.000335224875,9.101
0,0,0,0,198.9750775,0.0002889407915,0.0003256555356,0.0003122408234,0.0003349275794,9.111
0,0,0,0,199.3102872,0.0002885772265,0.0003252697934,0.000311956479,0.0003346350859,9.121
0,0,0,0,199.6454833,0.0002882218105,0.0003248929861,0.0003116766748,0.000334347802,9.131
0,0,0,0,199.9806657,0.0002878761734,0.0003245270054,0.000311402051,0.0003340663097,9.141
0,0,0,0,200.3158345,0.0002875417995,0.0003241734812,0.0003111332771,0.0003337912203,9.151
0,0,0,0,200.6509896,0.000287220173,0.0003238338104,0.0003108709352,0.0003335231158,9.161
0,0,0,0,200.9861309,0.0002869124291,0.0003235092736,0.0003106156073,0.0003332624619,9.171
0,0,0,0,201.3212586,0.0002866196446,0.0003232008894,0.0003103678173,0.0003330097243,9.181
0,0,0,0,201.6563726,0.0002863426344,0.000322909531,0.0003101280308,0.0003327653103,9.191
0,0,0,0,201.9914729,0.0002860811655,0.0003226349363,0.0003099032328,0.0003325334401,9.201
0,0,0,0,202.3265594,0.0002858345106,0.0003223762906,0.000309688272,0.0003323160927,9.211
0,0,0,0,202.6616322,0.0002856046194,0.0003221353691,0.0003094779095,0.0003321020631,9.221
0,0,0,0,202.9966913,0.0002853918122,0.0003219127248,0.0003092754632,0.0003318958043,9.231
0,0,0,0,203.3317366,0.0002851964964,0.0003217085905,0.0003090824757,0.0003316989751,9.241
0,0,0,0,203.6667681,0.0002850187884,0.0003215230536,0.0003088995873,0.0003315123322,9.251
0,0,0,0,204.0017859,0.0002848585136,0.000321355823,0.0003087270015,0.0003313360212,9.261
0,0,0,0,204.3367899,0.0002847151482,0.0003212063457,0.0003085645731,0.0003311698674,9.271
0,0,0,0,204.6717802,0.0002845879935,0.0003210738651,0.0003084121854,0.0003310136963,9.281
0,0,0,0,205.0067567,0.000284476293,0.0003209574497,0.0003082695766,0.0003308672749,9.291
0,0,0,0,205.3417194,0.0002843782422,0.000320855208,0.0003081377072,0.000330731651,9.301
0,0,0,0,205.6766683,0.0002842996037,0.000320773659,0.0003080173046,0.0003306071158,9.311
0,0,0,0,206.0116034,0.0002842371177,0.0003207082918,0.0003079063608,0.0003304920974,9.321
0,0,0,0,206.3465248,0.0002841856622,0.0003206540423,0.0003078046429,0.0003303861886,9.331
0,0,0,0,206.6814324,0.0002841429668,0.0003206086694,0.0003077115107,0.0003302887781,9.341
0,0,0,0,207.0163261,0.0002841076057,0.0003205707471,0.0003076264984,0.0003301994002,9.351
0,0,0,0,207.3512062,0.0002840785601,0.0003205391404,0.0003075491986,0.0003301177348,9.361
0,0,0,0,207.6860724,0.0002840549569,0.0003205129469,0.0003074794949,0.0003300436365,9.371
0,0,0,0,208.0209248,0.0002840360976,0.0003204914683,0.0003074173001,0.0003299770469,9.381
0,0,0,0,208.3557635,0.0002840214584,0.0003204741224,0.0003073625267,0.0003299179953,9.391
0,0,0,0,208.6905884,0.0002840105153,0.0003204604727,0.0003073152038,0.0003298665106,9.401
0,0,0,0,209.0253995,0.0002840029483,0.0003204501118,0.0003072753025,0.0003298226511,9.411
0,0,0,0,209.3601968,0.0002839984663,0.0003204428649,0.0003072428517,0.0003297864459,9.421
0,0,0,0,209.6949804,0.0002839963126,0.0003204380337,0.0003072232648,0.0003297578369,9.431
0,0,0,0,210.0297502,0.0002839960798,0.0003204353561,0.0003072089748,0.0003297411313,9.441
0,0,0,0,210.3645062,0.0002839979134,0.0003204345121,0.0003072010004,0.0003297333897,9.451
0,0,0,0,210.6992484,0.000284002308,0.0003204364912,0.0003072002146,0.0003297296644,9.461
0,0,0,0,211.0339769,0.0002840096131,0.0003204416716,0.0003072063555,0.0003297334188,9.471
0,0,0,0,211.3686916,0.0002840203815,0.0003204504901,0.0003072197433,0.0003297451185,9.481
0,0,0,0,211.7033925,0.0002840350498,0.0003204634122,0.0003072405816,0.0003297649091,9.491
0,0,0,0,212.0380797,0.0002840539673,0.0003204808454,0.0003072688996,0.0003297927033,9.501
0,0,0,0,212.3727531,0.000284077425,0.0003205032262,0.0003073046682,0.0003298283555,9.511
0,0,0,0,212.7074128,0.0002841058304,0.0003205308749,0.000307347771,0.0003298717784,9.521
0,0,0,0,213.0420587,0.0002841397072,0.000320563704,0.0003073981206,0.0003299234086,9.531
0,0,0,0,213.3766908,0.0002841786481,0.0003206054098,0.0003074567649,0.0003299827513,9.541
0,0,0,0,213.7113092,0.0002842262911,0.0003206541587,0.0003075228306,0.0003300498647,9.551
0,0,0,0,214.0459139,0.0002842808899,0.0003207093105,0.0003075959103,0.000330124516,9.561
0,0,0,0,214.3805048,0.0002843416296,0.0003207707487,0.0003076760622,0.0003302063851,9.571
0,0,0,0,214.715082,0.0002844084229,0.0003208388225,0.0003077630827,0.0003302953846,9.581
0,0,0,0,215.0496455,0.0002844815899,0.0003209139686,0.0003078569425,0.0003303914564,9.591
0,0,0,0,215.3841953,0.0002845615381,0.000320996478,0.0003079575836,0.0003304946295,9.601
0,0,0,0,215.7187313,0.0002846487623,0.0003210866125,0.000308065064,0.0003306049039,9.611
0,0,0,0,216.0532537,0.0002847434662,0.0003211847215,0.0003081794712,0.0003307223378,9.621
0,0,0,0,216.3877623,0.0002848459408,0.000321291096,0.0003083007759,0.0003308469313,9.631
0,0,0,0,216.7222572,0.0002849564189,0.0003214059689,0.0003084291238,0.0003309787717,9.641
0,0,0,0,217.0567385,0.0002850751043,0.0003215295728,0.0003085644857,0.0003311178589,9.651
0,0,0,0,217.3912061,0.0002852021425,0.0003216619953,0.0003087069199,0.0003312642511,9.661
0,0,0,0,217.72566,0.0002853372425,0.0003218029451,0.000308858318,0.0003314210917,9.671
0,0,0,0,218.0601002,0.0002854801423,0.0003219521313,0.0003090187965,0.000331584888,9.681
0,0,0,0,218.3945268,0.0002856313367,0.000322110136,0.0003091841063,0.0003317548544,9.691
0,0,0,0,218.7289397,0.0002857910877,0.0003222770756,0.0003093560517,0.0003319316893,9.701
0,0,0,0,219.0633391,0.0002859594242,0.0003224531247,0.0003095351858,0.0003321158292,9.711
0,0,0,0,219.3977247,0.0002861364919,0.0003226383415,0.0003097217414,0.0003323074488,9.721
0,0,0,0,219.7320968,0.0002863222617,0.0003228326968,0.0003099156893,0.0003325065773,9.731
0,0,0,0,220.0664553,0.0002865166462,0.0003230361035,0.0003101169423,0.0003327131562,9.741
0,0,0,0,220.4008001,0.0002867196163,0.0003232483577,0.0003103259078,0.0003329275642,9.751
0,0,0,0,220.7351314,0.0002869323362,0.0003234709147,0.0003105420619,0.0003331493645,9.761
0,0,0,0,221.0694491,0.000287153438,0.0003237023484,0.0003107652883,0.0003333783825,9.771
0,0,0,0,221.4037533,0.0002873822814,0.000323941902,0.0003109954414,0.0003336144728,9.781
0,0,0,0,221.7380439,0.0002876185172,0.0003241891682,0.0003112323757,0.0003338574315,9.791
0,0,0,0,222.072321,0.0002878619707,0.000324443914,0.0003114759456,0.0003341072006,9.801
0,0,0,0,222.4065845,0.0002881123801,0.0003247059358,0.0003117261222,0.0003343636636,9.811
0,0,0,0,222.7408346,0.0002883695997,0.0003249750589,0.0003119828179,0.0003346268204,9.821
0,0,0,0,223.0750711,0.0002886334842,0.0003252510796,0.0003122460039,0.0003348965838,9.831
0,0,0,0,223.4092942,0.0002889038878,0.0003255339107,0.0003125156509,0.000335173012,9.841
0,0,0,0,223.7435038,0.0002891806653,0.0003258233774,0.000312791788,0.0003354560176,9.851
0,0,0,0,224.0777,0.0002894637291,0.0003261194215,0.0003130743571,0.0003357456299,9.861
0,0,0,0,224.4118827,0.000289752963,0.0003264218976,0.0003133633581,0.0003360418486,9.871
0,0,0,0,224.746052,0.0002900483378,0.0003267307475,0.000313658762,0.000336344674,9.881
0,0,0,0,225.0802079,0.0002903497079,0.0003270458838,0.0003139605687,0.0003366540477,9.891
0,0,0,0,225.4143504,0.0002906570735,0.0003273672774,0.0003142687783,0.000336970028,9.901
0,0,0,0,225.7484795,0.0002909703762,0.0003276948992,0.0003145833616,0.0003372925567,9.911
0,0,0,0,226.0825953,0.000291289587,0.0003280287201,0.0003149042896,0.0003376216628,9.921
0,0,0,0,226.4166977,0.0002916146768,0.0003283687111,0.0003152316203,0.0003379573463,9.931
0,0,0,0,226.7507868,0.0002919457038,0.000328714872,0.0003155653249,0.0003382995783,9.941
0,0,0,0,227.0848626,0.0002922826097,0.0003290672612,0.000315905374,0.0003386484168,9.951
0,0,0,0,227.4189251,0.0002926254529,0.0003294258786,0.0003162517969,0.0003390038328,9.961
0,0,0,0,227.7529743,0.0002929742332,0.0003297907242,0.0003166045935,0.0003393657971,9.971
0,0,0,0,228.0870103,0.0002933290089,0.0003301618854,0.0003169637348,0.0003397343389,9.981
0,0,0,0,228.421033,0.0002936897799,0.000330539362,0.0003173292498,0.0003401094873,9.991
0,0,0,0,228.7550425,0.0002940566046,0.0003309232125,0.0003177011095,0.0003404911549,10.001
0,0,0,0,229.0890388,0.000294429512,0.0003313134366,0.0003180793137,0.0003408794,10.011
0,0,0,0,229.4230219,0.0002948085312,0.0003317101218,0.0003184638335,0.0003412741935,10.021
0,0,0,0,229.7569918,0.0002951936913,0.000332113239,0.000318854698,0.0003416755062,10.031
0,0,0,0,230.0909486,0.0002955850214,0.0003325229045,0.0003192519071,0.0003420833382,10.041
0,0,0,0,230.4248922,0.0002959825506,0.0003329390602,0.0003196553735,0.0003424976603,10.051
0,0,0,0,230.7588228,0.0002963862789,0.0003333617642,0.0003200651554,0.0003429184726,10.061
0,0,0,0,231.0927403,0.0002967962646,0.0003337910457,0.0003204811655,0.0003433457459,10.071
0,0,0,0,231.4266446,0.0002972124785,0.0003342268756,0.000320903433,0.0003437794221,10.081
0,0,0,0,231.760536,0.0002976349497,0.0003346692829,0.0003213319287,0.0003442195011,10.091
0,0,0,0,232.0944143,0.0002980636491,0.0003351182386,0.0003217665944,0.0003446659539,10.101
0,0,0,0,232.4282796,0.0002984985767,0.0003355737717,0.0003222074301,0.0003451187513,10.111
0,0,0,0,232.7621319,0.0002989397617,0.0003360358241,0.0003226543777,0.0003455778351,10.121
0,0,0,0,233.0959713,0.0002993871167,0.0003365044249,0.0003231074661,0.0003460432054,10.131
0,0,0,0,233.4297977,0.0002998406708,0.0003369794867,0.000323566579,0.0003465148038,10.141
0,0,0,0,233.7636112,0.0003003003658,0.0003374610096,0.0003240317455,0.0003469926014,10.151
0,0,0,0,234.0974118,0.0003007661726,0.0003379489644,0.0003245029366,0.0003474765399,10.161
0,0,0,0,234.4311995,0.0003012380621,0.0003384432639,0.0003249800648,0.0003479666193,10.171
0,0,0,0,234.7649744,0.0003017159761,0.0003389439371,0.000325463101,0.0003484627814,10.181
0,0,0,0,235.0987365,0.0003021998855,0.0003394508676,0.0003259520745,0.000348964968,10.191
0,0,0,0,235.4324857,0.0003026897612,0.0003399640555,0.0003264468687,0.0003494731791,10.201
0,0,0,0,235.7662221,0.0003031855449,0.0003404834133,0.0003269474837,0.0003499873565,10.211
0,0,0,0,236.0999458,0.0003036871494,0.0003410089121,0.0003274538903,0.000350507471,10.221
0,0,0,0,236.4336568,0.0003041946038,0.0003415404935,0.0003279660596,0.0003510334936,10.231
0,0,0,0,236.7673551,0.0003047077917,0.0003420781286,0.000328483904,0.0003515653661,10.241
0,0,0,0,237.1010406,0.0003052266838,0.0003426217299,0.0003290074528,0.0003521030594,10.251
0,0,0,0,237.4347136,0.0003057512513,0.0003431712976,0.0003295366187,0.0003526465443,10.261
0,0,0,0,237.7683738,0.0003062814358,0.0003437267151,0.0003300714015,0.0003531957918,10.271
0,0,0,0,238.1020215,0.0003068171791,0.0003442880115,0.0003306117433,0.0003537507437,10.281
0,0,0,0,238.4356566,0.0003073584521,0.0003448550706,0.0003311576438,0.000354311429,10.291
0,0,0,0,238.7692791,0.0003079052549,0.0003454279213,0.000331709045,0.0003548777313,10.301
0,0,0,0,239.1028891,0.000308457471,0.0003460064472,0.0003322659177,0.0003554496798,10.311
0,0,0,0,239.4364866,0.0003090151004,0.0003465906775,0.0003328282619,0.0003560272453,10.321
0,0,0,0,239.7700716,0.0003095781431,0.0003471805539,0.0003333959903,0.0003566103405,10.331
0,0,0,0,240.1036442,0.0003101465118,0.0003477760474,0.000333969132,0.0003571990237,10.341
0,0,0,0,240.4372043,0.0003107201774,0.0003483770997,0.0003345475998,0.0003577931784,10.351
0,0,0,0,240.7707521,0.000311299169,0.0003489837109,0.0003351314226,0.0003583928337,10.361
0,0,0,0,241.1042875,0.0003118833993,0.0003495958517,0.0003357205424,0.0003589979606,10.371
0,0,0,0,241.4378105,0.0003124728682,0.0003502134641,0.000336314959,0.0003596085007,10.381
0,0,0,0,241.7713212,0.0003130675759,0.0003508365771,0.0003369146143,0.0003602244251,10.391
0,0,0,0,242.1048196,0.0003136674641,0.0003514651326,0.0003375194792,0.0003608457337,10.401
0,0,0,0,242.4383058,0.0003142725036,0.0003520991013,0.0003381295537,0.0003614723973,10.411
0,0,0,0,242.7717798,0.0003148826945,0.0003527385124,0.0003387447796,0.000362104387,10.421
0,0,0,0,243.1052415,0.0003154980368,0.0003533832787,0.0003393651859,0.0003627416736,10.431
0,0,0,0,243.4386911,0.0003161184723,0.0003540334001,0.0003399906855,0.0003633841989,10.441
0,0,0,0,243.7721285,0.00031674403,0.0003546889056,0.0003406212782,0.0003640319919,10.451
0,0,0,0,244.1055539,0.0003173746227,0.0003553497081,0.0003412569349,0.0003646849946,10.461
0,0,0,0,244.4389671,0.0003180102794,0.0003560158366,0.0003418976557,0.0003653431777,10.471
0,0,0,0,244.7723683,0.0003186509712,0.0003566872329,0.0003425433533,0.0003660065122,10.481
0,0,0,0,245.1057575,0.0003192966687,0.0003573638969,0.0003431940568,0.000366674969,10.491
0,0,0,0,245.4391347,0.0003199473722,0.0003580457706,0.000343849737,0.0003673485189,10.501
0,0,0,0,245.7724999,0.0003206030524,0.000358732912,0.0003445103357,0.000368027162,10.511
0,0,0,0,246.1058532,0.0003212636511,0.0003594252048,0.0003451758239,0.0003687108401,10.521
0,0,0,0,246.4391946,0.0003219291975,0.0003601226781,0.0003458462015,0.0003693995532,10.531
0,0,0,0,246.7725241,0.0003225996334,0.0003608253028,0.0003465214395,0.0003700932139,10.541
0,0,0,0,247.1058418,0.0003232749295,0.0003615330497,0.0003472014796,0.0003707918513,10.551
0,0,0,0,247.4391477,0.0003239550861,0.0003622458607,0.0003478863218,0.0003714954364,10.561
0,0,0,0,247.7724418,0.0003246400738,0.0003629637649,0.0003485759371,0.0003722038819,10.571
0,0,0,0,248.1057242,0.0003253298346,0.000363686675,0.0003492702963,0.0003729172167,10.581
0,0,0,0,248.4389949,0.0003260243684,0.0003644145909,0.0003499693412,0.0003736353829,10.591
0,0,0,0,248.7722538,0.0003267236461,0.0003651474544,0.0003506730718,0.0003743583511,10.601
0,0,0,0,249.1055012,0.0003274276096,0.0003658852947,0.000351381459,0.0003750860924,10.611
0,0,0,0,249.4387369,0.0003281362588,0.0003666279954,0.0003520944447,0.0003758185776,10.621
0,0,0,0,249.7719611,0.0003288495645,0.0003673756146,0.0003528120578,0.0003765557776,10.631
0,0,0,0,250.1051737,0.0003295674687,0.0003681280359,0.0003535341821,0.0003772976634,10.641
0,0,0,0,250.4383748,0.0003302899422,0.0003688852594,0.0003542608756,0.0003780442057,10.651
0,0,0,0,250.7715645,0.0003310169559,0.000369647285,0.0003549920511,0.0003787953756,10.661
0,0,0,0,251.1047427,0.0003317485098,0.0003704140254,0.0003557276796,0.0003795511147,10.671
0,0,0,0,251.4379095,0.0003324845457,0.0003711854515,0.0003564677609,0.0003803114232,10.681
0,0,0,0,251.7710649,0.0003332250053,0.0003719615634,0.000357212266,0.0003810762719,10.691
0,0,0,0,252.1042089,0.0003339699178,0.0003727423027,0.0003579611366,0.0003818456025,10.701
0,0,0,0,252.4373417,0.0003347191669,0.0003735276405,0.0003587143437,0.0003826194152,10.711
0,0,0,0,252.7704632,0.0003354728105,0.0003743175475,0.0003594718582,0.0003833976516,10.721
0,0,0,0,253.1035735,0.0003362307616,0.0003751119657,0.0003602336801,0.0003841805737,10.731
0,0,0,0,253.4366726,0.0003369929909,0.000375910924,0.0003609997511,0.0003849678615,10.741
0,0,0,0,253.7697605,0.0003377594694,0.0003767143353,0.0003617700422,0.0003857595148,10.751
0,0,0,0,254.1028372,0.000338530197,0.0003775221703,0.0003625445243,0.0003865554754,10.761
0,0,0,0,254.4359029,0.0003393050865,0.0003783344,0.0003633231681,0.0003873557434,10.771
0,0,0,0,254.7689575,0.0003400841379,0.0003791509953,0.0003641059448,0.0003881602606,10.781
0,0,0,0,255.1020011,0.0003408673219,0.0003799719561,0.0003648928541,0.0003889689979,10.791
0,0,0,0,255.4350338,0.0003416546097,0.0003807971952,0.0003656838089,0.0003897819261,10.801
0,0,0,0,255.7680554,0.0003424459719,0.0003816267126,0.0003664788092,0.0003905990161,10.811
0,0,0,0,256.1010662,0.0003432413505,0.0003824604501,0.0003672777966,0.0003914202389,10.821
0,0,0,0,256.4340661,0.0003440407454,0.0003832984366,0.0003680808004,0.0003922455653,10.831
0,0,0,0,256.7670551,0.0003448441275,0.000384140556,0.0003688877623,0.0003930749663,10.841
0,0,0,0,257.1000334,0.0003456514387,0.0003849868372,0.0003696986241,0.0003939083836,10.851
0,0,0,0,257.4330009,0.000346462708,0.0003858372511,0.0003705133859,0.0003947458172,10.861
0,0,0,0,257.7659576,0.000347277848,0.0003866917395,0.0003713320184,0.0003955872089,10.871
0,0,0,0,258.0989037,0.0003480968298,0.0003875502734,0.0003721544927,0.0003964325297,10.881
0,0,0,0,258.4318391,0.0003489196824,0.0003884128237,0.0003729807504,0.0003972817794,10.891
0,0,0,0,258.7647639,0.0003497463476,0.0003892793902,0.0003738107916,0.0003981349,10.901
0,0,0,0,259.0976782,0.0003505767672,0.0003901499149,0.0003746445582,0.0003989918914,10.911
0,0,0,0,259.4305819,0.0003514109412,0.0003910243686,0.00037548205,0.0003998526663,10.921
0,0,0,0,259.7634751,0.0003522488696,0.0003919027222,0.000376323238,0.0004007172247,10.931
0,0,0,0,260.0963578,0.0003530904651,0.0003927849757,0.000377168064,0.0004015855375,10.941
0,0,0,0,260.4292302,0.0003539357276,0.0003936710418,0.000378016528,0.0004024575755,10.951
0,0,0,0,260.7620921,0.0003547846281,0.0003945609496,0.0003788685717,0.0004033333098,10.961
0,0,0,0,261.0949437,0.0003556371666,0.0003954546119,0.0003797241661,0.0004042127111,10.971
0,0,0,0,261.427785,0.0003564932558,0.0003963520576,0.0003805833112,0.0004050957214,10.981
0,0,0,0,261.760616,0.0003573528957,0.0003972531995,0.0003814459487,0.0004059823113,10.991
0,0,0,0,262.0934369,0.0003582160571,0.0003981580376,0.0003823120496,0.0004068724811,11.001
0,0,0,0,262.4262475,0.00035908274,0.0003990665718,0.0003831815848,0.0004077662015,11.011
0,0,0,0,262.759048,0.0003599528573,0.000399978715,0.0003840545251,0.0004086633853,11.021
0,0,0,0,263.0918384,0.0003608264087,0.000400894467,0.0003849308705,0.0004095640616,11.031
0,0,0,0,263.4246187,0.0003617033944,0.0004018137697,0.0003858105338,0.000410468172,11.041
0,0,0,0,263.757389,0.0003625837271,0.0004027366231,0.0003866935149,0.0004113756877,11.051
0,0,0,0,264.0901493,0.0003634674067,0.000403662998,0.0003875798138,0.0004122865794,11.061
0,0,0,0,264.4228996,0.0003643544042,0.0004045928363,0.0003884693433,0.000413200818,11.071
0,0,0,0,264.7556401,0.0003652446903,0.0004055261379,0.0003893620742,0.0004141183745,11.081
0,0,0,0,265.0883707,0.0003661382361,0.0004064628447,0.0003902580356,0.0004150392197,11.091
0,0,0,0,265.4210915,0.0003670350125,0.0004074029566,0.0003911571403,0.0004159632954,11.101
0,0,0,0,265.7538025,0.0003679349902,0.0004083463864,0.0003920593881,0.0004168906016,11.111
0,0,0,0,266.0865037,0.0003688381112,0.0004092931631,0.000392964721,0.0004178211093,11.121
0,0,0,0,266.4191953,0.0003697443753,0.0004102432285,0.0003938731388,0.0004187547602,11.131
0,0,0,0,266.7518772,0.0003706537245,0.0004111965245,0.0003947845835,0.0004196915252,11.141
0,0,0,0,267.0845495,0.0003715661587,0.0004121530801,0.0003956990549,0.0004206314043,11.151
0,0,0,0,267.4172122,0.0003724816488,0.000413112808,0.000396616495,0.0004215743393,11.161
